App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Sentiment_Polarity,Apple_Store_Rating,Apple_Store_Reviews,Apple_Store_Price
DENVER ACTION CAM 3,PHOTOGRAPHY,2.9,66,8.9,10000,Free,0.0,Everyone,Photography,2016-11-16,1.0.2,2.2 and up,0.0,,,
4K VIDEO PLAYER ULTRA HD,VIDEO_PLAYERS,3.7,20,24.0,5000,Free,0.0,Everyone,Video Players & Editors,2017-05-01,7.0,2.3.3 and up,0.0,,,
US DV Lottery 2019,TRAVEL_AND_LOCAL,4.6,14,4.0,1000,Free,0.0,Everyone,Travel & Local,2018-04-12,1.0,4.0 and up,0.0,,,
Hotel Insanity,GAME,4.2,3816,31.0,100000,Free,0.0,Teen,Arcade,2016-07-07,1.0,3.0 and up,0.0,,,
SportCAM,TOOLS,3.2,427,9.5,100000,Free,0.0,Everyone,Tools,2018-05-04,1.7.6,2.2 and up,0.0,,,
SportLook,PHOTOGRAPHY,2.5,1283,8.2,100000,Free,0.0,Everyone,Photography,2018-06-21,1.2.7,4.1 and up,0.0,,,
DW - Breaking World News,NEWS_AND_MAGAZINES,4.4,17671,17.0,1000000,Free,0.0,Everyone 10+,News & Magazines,2018-08-06,2.3.10,4.2 and up,0.0,,,
"DW Learn German - A1, A2, B1 and placement test",FAMILY,4.3,902,1.8,100000,Free,0.0,Everyone,Education,2017-09-28,1.0,4.4 and up,0.0,,,
DW Spectrum™ IPVMS Mobile,BUSINESS,4.0,44,30.0,10000,Free,0.0,Everyone,Business,2018-06-19,18.1.18164,4.1 and up,0.0,,,
DW Amharic by AudioNow Digital,NEWS_AND_MAGAZINES,4.5,322,31.0,10000,Free,0.0,Everyone,News & Magazines,2018-06-26,4.0.9,4.1 and up,0.0,,,
DW VMAX,TOOLS,3.4,843,8.5,100000,Free,0.0,Everyone,Tools,2017-05-04,3.7.1,2.2 and up,0.0,,,
News: DW Español,NEWS_AND_MAGAZINES,4.3,25,6.3,1000,Free,0.0,Everyone,News & Magazines,2018-04-26,1.0,4.1 and up,0.0,,,
DW Contacts & Phone & Dialer,COMMUNICATION,4.3,21186,10.0,1000000,Free,0.0,Everyone,Communication,2018-08-04,Varies with device,Varies with device,0.0,,,
DW Arabic By dw-arab.com,NEWS_AND_MAGAZINES,4.3,386,6.0,50000,Free,0.0,Everyone,News & Magazines,2017-10-27,3.2,4.1 and up,0.0,,,
Learn German: Die Bienenretter,FAMILY,4.0,25,79.0,5000,Free,0.0,Everyone,Educational;Education,2017-07-26,1.0.5,2.3 and up,0.0,,,
News: DW Hausa,NEWS_AND_MAGAZINES,4.9,9,6.3,1000,Free,0.0,Everyone,News & Magazines,2018-04-26,1.0,4.1 and up,0.0,,,
DW Spectrum™ IP VMS,BUSINESS,3.4,102,2.4,10000,Free,0.0,Everyone,Business,2016-04-14,2.5.0-prod,2.2 and up,0.0,,,
DW Audio,FAMILY,4.9,38,5.0,1000,Free,0.0,Everyone,Education,2017-06-16,0.9.0,4.1 and up,0.0,,,
DW Contacts widget,TOOLS,4.3,56,2.0,1000,Paid,0.99,Everyone,Tools,2014-06-05,1.1.0.0,2.1 and up,0.0,,,
DW فارسی By dw-arab.com,NEWS_AND_MAGAZINES,4.7,11,4.4,1000,Free,0.0,Everyone,News & Magazines,2017-03-26,1.0.0,4.1 and up,0.0,,,
German Listening,FAMILY,4.8,18298,8.0,500000,Free,0.0,Everyone,Education,2018-07-23,2.94,2.3.3 and up,0.0,,,
DW Event,EVENTS,4.3,9,39.0,1000,Free,0.0,Everyone,Events,2018-05-29,2.32.2,4.1 and up,0.0,,,
DW Witness,BUSINESS,4.0,6,3.5,500,Free,0.0,Everyone,Business,2018-05-14,1.1.2,5.0 and up,0.0,,,
Downvids Helper - One touch DW,VIDEO_PLAYERS,3.5,197,9.8,10000,Free,0.0,Everyone,Video Players & Editors,2017-02-05,1.0,4.0.3 and up,0.0,,,
DW Security,BUSINESS,5.0,6,15.0,100,Free,0.0,Everyone,Business,2018-07-25,69.1,4.1 and up,0.0,,,
News: RFI Hausa,NEWS_AND_MAGAZINES,4.7,10,6.3,1000,Free,0.0,Everyone,News & Magazines,2018-04-28,1.0,4.1 and up,0.0,,,
DW Contacts Wear,TOOLS,4.2,37,2.2,5000,Free,0.0,Everyone,Tools,2015-03-09,0.0.0.2,4.0 and up,0.0,,,
Hausa Radio,NEWS_AND_MAGAZINES,4.4,3375,4.2,100000,Free,0.0,Everyone,News & Magazines,2018-07-31,4.1,4.1 and up,0.0,,,
Digi Dex for DW Next Order @PS4,TOOLS,4.2,155,16.0,10000,Free,0.0,Everyone,Tools,2018-02-24,1.3,5.0 and up,0.0,,,
DW Timer,TOOLS,5.0,9,1.5,100,Free,0.0,Everyone,Tools,2017-04-05,1.0,1.6 and up,0.0,,,
RETRO Shocked DW-6000,PERSONALIZATION,5.0,13,500.0,100,Paid,1.49,Everyone,Personalization,2017-04-04,1.2,2.3 and up,0.0,,,
VMAX IP Plus Mobile Client,BUSINESS,2.0,9,3.4,1000,Free,0.0,Everyone,Business,2017-06-09,1.1.12,2.3 and up,0.0,,,
DW Maps,TRAVEL_AND_LOCAL,3.7,35,13.0,10000,Free,0.0,Everyone,Travel & Local,2017-06-06,1.9,2.3.3 and up,0.0,,,
DW Missed call cleaner patch,TOOLS,3.9,65,54.0,5000,Free,0.0,Everyone,Tools,2014-11-27,1.4,2.0 and up,0.0,,,
Swahili Radio,NEWS_AND_MAGAZINES,4.5,171,4.8,10000,Free,0.0,Everyone,News & Magazines,2018-05-30,3.0,4.0 and up,0.0,,,
DX,SHOPPING,3.1,6697,11.0,500000,Free,0.0,Everyone,Shopping,2018-02-01,4.2.1,4.0 and up,0.0,,,
Direct Express®,FINANCE,4.5,6156,6.6,500000,Free,0.0,Everyone,Finance,2017-05-09,1.0.10,4.0 and up,0.0,,,
Retro City Rampage DX,GAME,4.7,416,16.0,10000,Paid,2.99,Teen,Action,2017-01-12,1.0.5,4.0 and up,0.0,,,
PORTABLE SOCCER DX,SPORTS,4.4,552,1.6,5000,Paid,1.0,Everyone,Sports,2018-06-19,3.4,2.2 and up,0.0,,,
Across Age DX,FAMILY,3.8,5964,48.0,500000,Free,0.0,Teen,Role Playing,2015-01-09,1.1.0,2.2 and up,0.0,,,
ZOOKEEPER DX TouchEdition,FAMILY,4.2,3195,4.6,100000,Paid,0.99,Everyone,Puzzle,2015-11-26,1.2.7,2.1 and up,0.0,,,
Ham DX Cluster & Spots Finder,COMMUNICATION,4.5,115,2.8,5000,Free,0.0,Everyone,Communication,2016-07-15,1.4.4,4.1 and up,0.0,,,
DX Alerts,LIFESTYLE,4.5,22,23.0,1000,Free,0.0,Everyone,Lifestyle,2016-07-19,2.0,4.0.3 and up,0.0,,,
Piczle Lines DX,FAMILY,4.6,281,26.0,5000,Free,0.0,Everyone,Puzzle,2018-04-15,1.4.6,4.0 and up,0.0,,,
PORTABLE SOCCER DX Lite,SPORTS,4.2,15068,2.5,1000000,Free,0.0,Everyone,Sports,2018-06-19,3.4,2.3 and up,0.0,,,
DX Spots Free,TOOLS,4.5,46,24.0,1000,Free,0.0,Everyone,Tools,2018-05-18,2.0.402,4.1 and up,0.0,,,
3DAnimeGirl DX DreamPortrait KAWAII Girl DressUp,FAMILY,4.2,449,56.0,10000,Free,0.0,Teen,Casual,2018-02-16,1.5,4.0 and up,0.0,,,
Bubble Shooter DX,FAMILY,4.2,636,4.0,100000,Free,0.0,Everyone,Casual,2018-06-21,1.21,4.0.3 and up,0.0,,,
DX Alert,TOOLS,4.1,27,2.5,1000,Free,0.0,Everyone,Tools,2016-04-28,1.131,3.2 and up,0.0,,,
Age of Procreation DX,FAMILY,4.3,1894,40.0,100000,Free,0.0,Mature 17+,Simulation,2016-04-22,1.441,2.3 and up,0.0,,,
Chronolink DX,FAMILY,5.0,7,73.0,10,Paid,0.99,Everyone,Puzzle,2017-07-06,1.2,4.1 and up,0.0,,,
DX Simulation for OOO Dx Belt,FAMILY,4.6,67,31.0,10000,Free,0.0,Everyone,Simulation,2018-08-04,1.7,4.1 and up,0.0,,,
Tricky Bike Stunt Rider DX,FAMILY,4.4,16,45.0,500,Free,0.0,Everyone,Simulation;Education,2018-07-29,1.1.1,4.0 and up,0.0,,,
DX Simulation Belt for Build henshin,FAMILY,4.5,182,39.0,10000,Free,0.0,Everyone,Simulation,2018-07-11,2.0,4.1 and up,0.0,,,
Active Soccer 2 DX,SPORTS,3.6,28,48.0,500,Paid,2.99,Everyone,Sports,2017-03-28,1.0.3,1.5 and up,0.0,,,
DX Simulation for Kabuto Henshin Belt 2018,FAMILY,4.6,14,7.2,5000,Free,0.0,Everyone,Simulation,2018-08-06,1.5,4.0.3 and up,0.0,,,
Elemental Galaxy Dx - Match3,FAMILY,4.0,127,14.0,10000,Free,0.0,Everyone,Puzzle,2014-03-11,1.0.9,2.2 and up,0.0,,,
DX Simulation for Double Dx Henshin Belt 2018,FAMILY,4.6,33,11.0,5000,Free,0.0,Everyone,Simulation,2018-08-06,1.5,4.0.3 and up,0.0,,,
Mircules DX Cluster Lite,COMMUNICATION,4.5,51,21.0,5000,Free,0.0,Everyone,Communication,2016-05-10,3.0,4.1 and up,0.0,,,
DX Simulation Belt for Decade henshin,FAMILY,4.5,64,32.0,5000,Free,0.0,Everyone,Simulation,2018-07-27,3.0,4.1 and up,0.0,,,
Human Dx,MEDICAL,4.8,6,16.0,500,Free,0.0,Everyone,Medical,2018-08-04,Human Dx,6.0 and up,0.0,,,
Santa's Monster Shootout DX,GAME,5.0,4,33.0,50,Paid,1.99,Teen,Action,2013-08-15,1.05,2.2 and up,0.0,,,
DX Glow - Clock Widget,PERSONALIZATION,4.4,5,3.4,50,Paid,0.99,Everyone,Personalization,2015-03-20,2.0,3.0 and up,0.0,,,
MBU DX Cluster,TOOLS,4.0,5,1.6,500,Free,0.0,Everyone,Tools,2015-06-16,0.0.1,2.3.3 and up,0.0,,,
Dress Up RagazzA13 DX,FAMILY,3.5,13,42.0,100,Paid,0.99,Everyone,Simulation,2016-09-16,1.0.5,4.0.3 and up,0.0,,,
Cloud DX Connected Health,HEALTH_AND_FITNESS,5.0,6,11.0,100,Free,0.0,Everyone,Health & Fitness,2017-07-19,1.7.10713 (281),4.4 and up,0.0,,,
DX Simulation for X-aid Dx Belt,FAMILY,4.0,35,48.0,5000,Free,0.0,Everyone,Simulation,2018-08-04,1.6,4.1 and up,0.0,,,
Unstoppaball DX,FAMILY,4.2,5,40.0,50,Paid,1.49,Everyone,Puzzle,2014-05-20,1.7,2.0.1 and up,0.0,,,
Sokoban Land DX,FAMILY,3.9,46,20.0,10000,Paid,2.99,Everyone,Puzzle,2018-01-29,1.0.6,2.3 and up,0.0,,,
Multiple Sclerosis Dx & Mgmt.,MEDICAL,4.5,131,60.0,10000,Free,0.0,Everyone,Medical,2017-09-25,5.0,4.4 and up,0.0,,,
Dx Ludo,FAMILY,3.6,215,2.6,50000,Free,0.0,Everyone,Puzzle,2011-04-18,1.0,2.1 and up,0.0,,,
My Dy Dice - 3D Dice Roller,LIFESTYLE,4.2,9,22.0,100,Free,0.0,Everyone,Lifestyle,2016-09-20,1.01,4.1 and up,0.0,,,
Dy So Exam,FAMILY,3.0,6,3.2,1000,Free,0.0,Everyone,Education,2017-07-03,1.0,2.3 and up,0.0,,,
Dr. D. Y. Patil Vidyapeeth GBS,FAMILY,4.0,3,5.3,100,Free,0.0,Everyone,Education,2017-02-14,1.0.1702140017,4.1 and up,0.0,,,
edp re:dy smarthome,TOOLS,3.4,30,22.0,5000,Free,0.0,Everyone,Tools,2017-06-07,1.2.2,4.1 and up,0.0,,,
KPS CHAUHAN DY/DX,FAMILY,4.9,37,10.0,100,Free,0.0,Everyone,Education,2018-07-28,1.0.32.1,4.1 and up,0.0,,,
DY TECHNICAL GYAN,BUSINESS,4.0,2,3.3,10,Free,0.0,Everyone,Business,2018-01-17,1.1.0,4.0 and up,0.0,,,
JONACK (D Story Teller),FAMILY,4.4,152,1.2,10000,Free,0.0,Everyone,Entertainment,2015-11-28,1.0,2.2 and up,0.0,,,
American Sniper City Fight Shooting Assassin,GAME,4.1,395,54.0,50000,Free,0.0,Teen,Action,2017-11-24,1.4,2.3 and up,0.0,,,
Guardians of Ancora,FAMILY,4.4,969,26.0,50000,Free,0.0,Everyone,Educational;Action & Adventure,2018-07-20,2.9.1,2.3.3 and up,0.0,,,
Cute Dolphin Keyboard,PERSONALIZATION,4.5,237,6.4,10000,Free,0.0,Everyone,Personalization,2018-07-30,1.279.13.93,4.0.3 and up,0.0,,,
Truck Transport Raw Material,FAMILY,4.2,632,50.0,100000,Free,0.0,Everyone,Simulation,2018-07-20,1.4,4.1 and up,0.0,,,
Hidden Camera Detector,TOOLS,3.9,167,2.5,10000,Free,0.0,Everyone,Tools,2017-11-08,1.0,4.0.3 and up,0.0,,,
Street Skater 3D,GAME,3.6,120852,21.0,10000000,Free,0.0,Teen,Action,2017-10-24,1.1,4.0.3 and up,0.0,,,
DYPSOET,FAMILY,5.0,8,7.4,50,Free,0.0,Everyone,Education,2018-08-07,1.0.2,4.1 and up,0.0,,,
Triceratops - Dino Robot,FAMILY,4.4,3032,30.0,1000000,Free,0.0,Everyone,Casual,2017-12-18,1.2.3,4.0 and up,0.0,,,
Differential Equations Steps,FAMILY,3.6,1185,3.9,100000,Free,0.0,Everyone,Education,2017-04-11,5.3.0,4.0.3 and up,0.0,,,
Dz Dinars Numbers to letters,PRODUCTIVITY,4.7,2807,9.8,100000,Free,0.0,Everyone,Productivity,2016-12-15,0.74 11.12.2016,4.0.3 and up,0.0,,,
dz NEWS Algerie,NEWS_AND_MAGAZINES,4.2,2318,4.5,100000,Free,0.0,Everyone,News & Magazines,2014-12-13,2.3,2.3 and up,0.0,,,
Siyaha Dz,TRAVEL_AND_LOCAL,4.5,289,9.8,10000,Free,0.0,Everyone,Travel & Local,2018-03-13,2.6.3,4.2 and up,0.0,,,
CCP DZ : Fill out a check | Number in letters DZD,FINANCE,4.7,642,3.2,10000,Free,0.0,Everyone,Finance,2018-04-27,2018-04-27,4.0 and up,0.0,,,
3G DZ Configuration,COMMUNICATION,4.3,488,2.5,50000,Free,0.0,Everyone,Communication,2015-11-19,6.2.3,3.0 and up,0.0,,,
3G/4G Config Dz,TOOLS,4.2,2058,2.3,100000,Free,0.0,Everyone,Tools,2017-05-15,3.0.2,4.0 and up,0.0,,,
IRIS : Customer Service - DZ Algeria,TRAVEL_AND_LOCAL,4.7,57,7.0,1000,Free,0.0,Everyone,Travel & Local,2018-03-10,2018-03,4.0 and up,0.0,,,
Numbers Into Words,PRODUCTIVITY,4.4,457,562.0,50000,Free,0.0,Everyone,Productivity,2014-05-06,1.2,2.1 and up,0.0,,,
Météo Algérie DZ,WEATHER,4.1,1238,4.7,100000,Free,0.0,Everyone,Weather,2014-12-17,1.1.6,2.3 and up,0.0,,,
DZ Popup Video Player,VIDEO_PLAYERS,4.5,83,4.5,5000,Free,0.0,Everyone,Video Players & Editors,2018-05-16,4.6,4.1 and up,0.0,,,
DZ PROMOS - Promotions & Sale Alerts in Algeria,SHOPPING,4.1,331,10.0,50000,Free,0.0,Everyone,Shopping,2017-08-10,2.51,4.0.3 and up,0.0,,,
JNews DZ - Algerian Newspapers,NEWS_AND_MAGAZINES,4.0,146,3.0,10000,Free,0.0,Everyone,News & Magazines,2016-07-16,2.4,2.3 and up,0.0,,,
Ouedkniss,SHOPPING,4.3,10355,847.0,1000000,Free,0.0,Teen,Shopping,2018-06-19,1.5.1,4.0 and up,0.0,,,
Files To SD Card Pro,TOOLS,4.2,994,2.8,100000,Free,0.0,Everyone,Tools,2018-05-18,6.0.0,5.0 and up,0.0,,,
My Ooredoo Algeria,TOOLS,4.2,3606,17.0,100000,Free,0.0,Everyone,Tools,2018-06-24,1.22.1,4.4 and up,0.0,,,
PHARMAGUIDE (DZ),HEALTH_AND_FITNESS,4.1,131,3.4,5000,Free,0.0,Everyone,Health & Fitness,2016-04-01,1.06,1.6 and up,0.0,,,
لعبة تقدر تربح DZ,FAMILY,4.2,238,6.8,10000,Free,0.0,Everyone,Education,2016-11-18,6.0.0.0,4.1 and up,0.0,,,
chat dz,COMMUNICATION,5.0,8,29.0,100,Free,0.0,Teen,Communication,2018-03-14,1.0,4.1 and up,0.0,,,
Devise Dz,FINANCE,4.0,26,3.6,1000,Free,0.0,Everyone,Finance,2017-05-29,1.0.0,4.0 and up,0.0,,,
Ludo Dz,GAME,4.5,17,28.0,500,Free,0.0,Everyone,Board,2017-08-27,1.0,4.1 and up,0.0,,,
Agent HQ for The Division,FAMILY,4.1,1060,2.5,100000,Free,0.0,Everyone,Entertainment,2018-02-17,0.35,4.0.3 and up,0.0,,,
infirmiers,MEDICAL,4.7,125,23.0,10000,Free,0.0,Everyone,Medical,2018-06-07,12,4.0.3 and up,0.0,,,
DZ sim,TOOLS,4.4,417,15.0,10000,Free,0.0,Everyone,Tools,2018-04-26,3.0,4.2 and up,0.0,,,
Tuberculose Dz,MEDICAL,4.9,26,6.1,1000,Free,0.0,Everyone,Medical,2016-11-06,1.0.7,4.1 and up,0.0,,,
DZ Fly Algérie Horaire Vols,TRAVEL_AND_LOCAL,3.6,114,10.0,10000,Free,0.0,Everyone,Travel & Local,2016-10-31,2.0,4.0 and up,0.0,,,
3G to 4G Converter - Simulator,TOOLS,4.2,268,2.4,10000,Free,0.0,Everyone,Tools,2018-02-21,3.0.0,4.1 and up,0.0,,,
ChangeDA - Cours du DZD sur le marché parallèle,FINANCE,4.4,188,3.3,10000,Free,0.0,Everyone,Finance,2018-07-28,2.5,4.2 and up,0.0,,,
Tunisian Dinar: Exchange rate,FINANCE,4.5,625,3.8,10000,Free,0.0,Everyone,Finance,2018-03-30,2.10,4.0 and up,0.0,,,
love sms good morning,COMMUNICATION,4.2,10,3.1,5000,Free,0.0,Everyone,Communication,2016-04-28,1.0,2.3 and up,0.0,,,
DZ Blagues,FAMILY,4.2,580,2.1,10000,Free,0.0,Everyone,Entertainment,2012-12-19,1.3,2.1 and up,0.0,,,
EA SPORTS UFC®,SPORTS,4.5,2371338,37.0,50000000,Free,0.0,Teen,Sports,2017-07-24,1.9.3097721,2.3.3 and up,0.0,,,
NBA LIVE Mobile Basketball,SPORTS,4.4,1690802,58.0,50000000,Free,0.0,Everyone,Sports,2018-05-21,2.3.1,4.0 and up,0.0,,,
Need for Speed™ No Limits,GAME,4.4,3344300,22.0,50000000,Free,0.0,Everyone 10+,Racing,2018-07-24,2.12.1,4.1 and up,0.0,,,
Real Racing 3,FAMILY,4.5,354454,71.0,10000000,Free,0.0,Everyone,Racing;Action & Adventure,2018-07-02,6.4.0,4.1 and up,0.0,,,
EA SPORTS™ FIFA 18 Companion,SPORTS,3.9,282727,63.0,10000000,Free,0.0,Everyone,Sports,2017-12-07,18.0.5.172734,4.4 and up,0.0,,,
The Simpsons™: Tapped Out,FAMILY,4.3,636995,49.0,10000000,Free,0.0,Teen,Casual,2018-07-31,4.34.0,4.0.3 and up,0.0,,,
Plants vs. Zombies™ 2,FAMILY,4.4,567632,15.0,10000000,Free,0.0,Everyone 10+,Casual,2018-06-12,6.8.1,4.1 and up,0.0,,,
Star Wars™: Galaxy of Heroes,FAMILY,4.5,1461698,67.0,10000000,Free,0.0,Everyone 10+,Role Playing,2018-05-21,0.12.334385,4.1 and up,0.0,,,
Dungeon Keeper,FAMILY,4.0,69574,45.0,500000,Free,0.0,Everyone 10+,Strategy,2018-05-24,1.8.91,4.1 and up,0.0,,,
Lost Journey (Dreamsky),GAME,4.5,32344,29.0,1000000,Paid,0.99,Everyone,Adventure,2016-10-21,1.3.12,3.0 and up,0.0,,,
TETRIS,FAMILY,4.0,199808,57.0,10000000,Free,0.0,Everyone,Puzzle,2018-06-14,3.0.10,3.0 and up,0.0,,,
NBA JAM by EA SPORTS™,FAMILY,4.3,56444,43.0,500000,Paid,4.99,Everyone,Sports;Action & Adventure,2017-02-08,04.00.40,2.3 and up,0.0,4.76,1589898.0,0.0
EA Plus,TRAVEL_AND_LOCAL,2.5,12,12.0,1000,Free,0.0,Everyone,Travel & Local,2017-11-03,1.4,4.0.3 and up,0.0,,,
TETRIS Blitz,FAMILY,4.4,201631,96.0,5000000,Free,0.0,Everyone,Puzzle,2018-06-01,4.4.4,4.1 and up,0.0,,,
POGO Games,FAMILY,3.8,32600,26.0,1000000,Free,0.0,Everyone,Casual,2017-02-22,1.4.10,4.1 and up,0.0,,,
SW Battlefront Companion,FAMILY,4.4,93870,79.0,1000000,Free,0.0,Everyone,Strategy,2016-02-03,1.0.6,4.0 and up,0.0,,,
Bejeweled Blitz,FAMILY,4.2,222664,98.0,10000000,Free,0.0,Everyone,Puzzle,2018-08-01,2.6.0.125,4.0.3 and up,0.0,,,
Peggle Blast,GAME,4.1,166251,19.0,5000000,Free,0.0,Everyone,Card,2017-12-11,2.16.0,4.0.3 and up,0.0,,,
Heroes of Dragon Age,GAME,4.2,70389,28.0,1000000,Free,0.0,Teen,Action,2018-05-09,5.3.1,2.3.3 and up,0.0,,,
SCRABBLE,GAME,3.9,172281,50.0,5000000,Free,0.0,Everyone,Word,2018-08-01,5.27.0.729,4.1 and up,0.0,,,
Asphalt Xtreme: Rally Racing,GAME,4.5,567984,39.0,10000000,Free,0.0,Everyone,Racing,2018-07-16,1.7.3b,4.0.3 and up,0.0,,,
FIFA 16 Soccer,SPORTS,4.1,820577,30.0,10000000,Free,0.0,Everyone,Sports,2017-01-25,3.3.118003,4.4 and up,0.0,,,
League of Stickman 2018- Ninja Arena PVP(Dreamsky),GAME,4.4,32496,99.0,1000000,Paid,0.99,Teen,Action,2018-07-03,5.3.3,2.3 and up,0.0,,,
Modern Combat 5: eSports FPS,GAME,4.3,2903386,58.0,100000000,Free,0.0,Mature 17+,Action,2018-07-24,3.2.1c,4.0 and up,0.0,,,
Mass Effect: Andromeda APEX HQ,GAME,3.4,4490,92.0,100000,Free,0.0,Everyone 10+,Action,2017-09-21,1.18.1,4.1 and up,0.0,,,
Mirror’s Edge™ Companion,GAME,3.4,1995,43.0,100000,Free,0.0,Everyone,Action,2016-06-28,1.2.2,4.4 and up,0.0,,,
Stickman Legends: Shadow Wars,GAME,4.4,38419,100.0,1000000,Paid,0.99,Everyone 10+,Action,2018-08-03,2.3.24,4.1 and up,0.0,4.7,6183.0,0.0
MLB Perfect Inning 2018,SPORTS,4.2,42767,72.0,1000000,Free,0.0,Everyone,Sports,2018-07-26,2.0.5,4.3 and up,0.0,,,
Gear.Club - True Racing,GAME,4.4,140658,37.0,1000000,Free,0.0,Everyone,Racing,2018-08-01,1.21.2,4.3 and up,0.0,,,
Plants vs. Zombies™ Watch Face,FAMILY,3.5,33178,3.1,1000000,Free,0.0,Everyone,Casual,2015-02-02,1.0.5,4.3 and up,0.0,,,
Real Football,SPORTS,4.1,585564,33.0,10000000,Free,0.0,Everyone,Sports,2018-06-01,1.5.0,4.0.3 and up,0.0,,,
Typical EA Game,FAMILY,4.6,33,3.3,100,Free,0.0,Everyone,Casual,2017-11-18,1.0,4.0 and up,0.0,,,
EB Mobile,FAMILY,1.7,1172,5.6,10000,Free,0.0,Everyone,Education,2017-10-09,1.1.2,4.1 and up,0.0,,,
EB Events,TRAVEL_AND_LOCAL,3.3,97,16.0,10000,Free,0.0,Everyone,Travel & Local,2016-01-27,1.6,4.0 and up,0.0,,,
i am EB,PHOTOGRAPHY,5.0,1,5.4,10,Free,0.0,Teen,Photography,2017-02-01,1.0,4.1 and up,0.0,,,
EB-Link,BUSINESS,4.8,6,11.0,100,Free,0.0,Everyone,Business,2018-06-07,1.2.7,4.2 and up,0.0,,,
Exchange Bank - EB Mobile,FINANCE,4.6,8,31.0,1000,Free,0.0,Everyone,Finance,2018-05-02,18.1.79,5.0 and up,0.0,,,
TANGEDCO Mobile App (Official),BUSINESS,3.3,2915,3.3,500000,Free,0.0,Everyone,Business,2017-11-03,1.0.2,4.4 and up,0.0,,,
Free E B Garamond Cool Font,PERSONALIZATION,4.2,410,6.1,100000,Free,0.0,Everyone,Personalization,2018-04-20,33.0,4.0.3 and up,0.0,,,
Epson iProjection,PRODUCTIVITY,3.5,3930,18.0,1000000,Free,0.0,Everyone,Productivity,2018-03-22,3.0.0,4.0 and up,0.0,,,
TN e Sevai TN EB Bill Patta Citta EC Birth All Hub,SOCIAL,3.7,23,16.0,5000,Free,0.0,Everyone,Social,2018-04-26,1.0,4.1 and up,0.0,,,
EB Scanner,PRODUCTIVITY,5.0,9,25.0,50,Free,0.0,Everyone,Productivity,2018-02-11,1.7.8,4.0.3 and up,0.0,,,
Mental Hospital:EB 2 Lite,GAME,4.1,5341,8.8,100000,Free,0.0,Teen,Action,2014-04-30,1.0,4.0 and up,0.0,,,
EB Annual Meetings,BOOKS_AND_REFERENCE,3.5,11,15.0,1000,Free,0.0,Everyone,Books & Reference,2018-04-13,9.4.7.6,4.0 and up,0.0,,,
UP EB Bill Payment & Details,SOCIAL,5.0,3,2.4,50,Free,0.0,Teen,Social,2018-07-11,2.0,4.0 and up,0.0,,,
Tamilnadu EB Online Payment,FINANCE,3.7,155,3.9,100000,Free,0.0,Everyone,Finance,2018-07-30,1.0.0,4.0.3 and up,0.0,,,
Online Kerala EB Bill Pay,FINANCE,4.0,37,3.9,5000,Free,0.0,Everyone,Finance,2017-11-16,1.0.0,4.0.3 and up,0.0,,,
বাংলাflix,FAMILY,4.2,1111,7.3,100000,Free,0.0,Everyone,Entertainment,2018-06-05,3.6.1,4.1 and up,0.0,,,
TNEB Quick Pay Easy,FINANCE,4.5,28,1.4,10000,Free,0.0,Teen,Finance,2018-01-29,1,3.0 and up,0.0,,,
TNEB,BUSINESS,3.8,1777,948.0,100000,Free,0.0,Everyone,Business,2014-05-18,1.0,2.2 and up,0.0,,,
TNEB Bill Checker / TNEB Bill Status,FINANCE,2.5,2,5.0,1000,Free,0.0,Everyone,Finance,2018-03-03,2.0,4.0.3 and up,0.0,,,
Skin Disease,BEAUTY,4.0,1,2.2,100,Free,0.0,Everyone,Beauty,2017-08-30,1.0,2.2 and up,0.0,,,
Bihar Land Records - RoR and EB Quick Pay,TOOLS,4.0,8,2.2,1000,Free,0.0,Everyone,Tools,2018-08-07,1.0.1,5.0 and up,0.0,,,
TNEB Reading,TOOLS,4.1,28,2.5,10000,Free,0.0,Everyone,Tools,2017-10-19,1.3,4.1 and up,0.0,,,
RPG ブレイジング ソウルズ アクセレイト,FAMILY,3.4,159,3.1,1000,Paid,10.99,Teen,Role Playing,2018-04-26,2.12,2.3 and up,0.0,,,
Tamilnadu Electricity Info,TOOLS,3.6,216,811.0,10000,Free,0.0,Everyone,Tools,2014-11-09,2.0,1.0 and up,0.0,,,
Punjab Online - Land Records • EB Bill Pay • RC/DL,TOOLS,3.4,16,4.0,5000,Free,0.0,Everyone,Tools,2018-08-07,1.0,5.0 and up,0.0,,,
"energyly (TNEB,BESCOM,MH,DL..)",TOOLS,3.9,627,4.1,10000,Free,0.0,Everyone,Tools,2017-02-21,6.0,4.0 and up,0.0,,,
Paraglider Dashboard,SPORTS,4.6,549,2.8,50000,Free,0.0,Everyone,Sports,2018-03-03,2.1.4,4.0 and up,0.0,,,
Exército Brasileiro,PRODUCTIVITY,4.7,1730,16.0,100000,Free,0.0,Everyone,Productivity,2018-02-01,1.5,4.1 and up,0.0,,,
EB Cash Collections,BUSINESS,5.0,1,4.3,5,Free,0.0,Everyone,Business,2018-07-31,1.10,4.4 and up,0.0,,,
TN Electricity (TNEB),LIFESTYLE,3.9,73,3.8,10000,Free,0.0,Everyone,Lifestyle,2016-12-21,8.0,2.3 and up,0.0,,,
